scraped_at,source_updated_at,facility,status,capacity_percentage,badge_text,raw_text,source
2026-08-17T04:20:12+00:00,2026-08-17T12:20:00+08:00,Clementi ActiveSG Gym,open,73,73% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":73,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T04:27:42+00:00,2026-08-17T12:27:00+08:00,Clementi ActiveSG Gym,open,74,74% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":74,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T05:10:25+00:00,2026-08-17T13:10:00+08:00,Clementi ActiveSG Gym,open,69,69% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":69,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T05:23:15+00:00,2026-08-17T13:23:00+08:00,Clementi ActiveSG Gym,open,73,73% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":73,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T06:02:12+00:00,2026-08-17T14:02:00+08:00,Clementi ActiveSG Gym,open,57,57% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":57,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T06:24:19+00:00,2026-08-17T14:24:00+08:00,Clementi ActiveSG Gym,open,68,68% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":68,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T07:17:27+00:00,2026-08-17T15:17:00+08:00,Clementi ActiveSG Gym,open,87,87% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":87,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T07:33:56+00:00,2026-08-17T15:33:00+08:00,Clementi ActiveSG Gym,open,77,77% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":77,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T07:40:26+00:00,2026-08-17T15:40:00+08:00,Clementi ActiveSG Gym,open,78,78% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":78,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T08:03:44+00:00,2026-08-17T16:03:00+08:00,Clementi ActiveSG Gym,open,80,80% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":80,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T08:09:18+00:00,2026-08-17T16:09:00+08:00,Clementi ActiveSG Gym,open,78,78% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":78,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T08:26:56+00:00,2026-08-17T16:26:00+08:00,Clementi ActiveSG Gym,open,82,82% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":82,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T09:01:58+00:00,2026-08-17T17:01:00+08:00,Clementi ActiveSG Gym,open,91,91% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":91,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T09:11:04+00:00,2026-08-17T17:11:00+08:00,Clementi ActiveSG Gym,open,93,93% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":93,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T09:26:10+00:00,2026-08-17T17:26:00+08:00,Clementi ActiveSG Gym,open,82,82% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":82,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T09:58:23+00:00,2026-08-17T17:58:00+08:00,Clementi ActiveSG Gym,open,98,98% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":98,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T10:06:13+00:00,2026-08-17T18:06:00+08:00,Clementi ActiveSG Gym,open,96,96% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":96,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T10:17:47+00:00,2026-08-17T18:17:00+08:00,Clementi ActiveSG Gym,open,89,89% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":89,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T10:48:59+00:00,2026-08-17T18:48:00+08:00,Clementi ActiveSG Gym,open,95,95% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":95,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T10:58:22+00:00,2026-08-17T18:58:00+08:00,Clementi ActiveSG Gym,open,91,91% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":91,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T11:12:48+00:00,2026-08-17T19:12:00+08:00,Clementi ActiveSG Gym,open,84,84% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":84,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T11:42:26+00:00,2026-08-17T19:42:00+08:00,Clementi ActiveSG Gym,open,85,85% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":85,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T11:52:00+00:00,2026-08-17T19:51:00+08:00,Clementi ActiveSG Gym,open,87,87% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":87,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T12:14:29+00:00,2026-08-17T20:14:00+08:00,Clementi ActiveSG Gym,open,95,95% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":95,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T13:07:23+00:00,2026-08-17T21:07:00+08:00,Clementi ActiveSG Gym,open,92,92% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":92,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T13:22:38+00:00,2026-08-17T21:22:00+08:00,Clementi ActiveSG Gym,open,85,85% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":85,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T13:30:00+00:00,2026-08-17T21:29:00+08:00,Clementi ActiveSG Gym,open,83,83% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":83,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T13:54:16+00:00,2026-08-17T21:54:00+08:00,Clementi ActiveSG Gym,open,0,0% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T14:02:42+00:00,2026-08-17T22:02:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-17T14:13:56+00:00,2026-08-17T22:13:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-17T14:46:19+00:00,2026-08-17T22:46:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-17T14:55:14+00:00,2026-08-17T22:55:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-17T15:12:21+00:00,2026-08-17T23:12:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-17T23:38:25+00:00,2026-08-18T07:38:00+08:00,Clementi ActiveSG Gym,open,34,34% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":34,""type"":""gym"",""isClosed"":false}",api_response
2026-08-17T23:49:04+00:00,2026-08-18T07:49:00+08:00,Clementi ActiveSG Gym,open,38,38% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":38,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T00:24:08+00:00,2026-08-18T08:24:00+08:00,Clementi ActiveSG Gym,open,35,35% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":35,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T01:51:36+00:00,2026-08-18T09:51:00+08:00,Clementi ActiveSG Gym,open,58,58% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":58,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T01:59:38+00:00,2026-08-18T09:59:00+08:00,Clementi ActiveSG Gym,open,55,55% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":55,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T02:07:05+00:00,2026-08-18T10:07:00+08:00,Clementi ActiveSG Gym,open,51,51% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":51,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T03:24:04+00:00,2026-08-18T11:24:00+08:00,Clementi ActiveSG Gym,open,73,73% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":73,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T03:32:28+00:00,2026-08-18T11:32:00+08:00,Clementi ActiveSG Gym,open,71,71% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":71,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T03:59:41+00:00,2026-08-18T11:59:00+08:00,Clementi ActiveSG Gym,open,67,67% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":67,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T04:09:31+00:00,2026-08-18T12:09:00+08:00,Clementi ActiveSG Gym,open,69,69% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":69,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T04:21:54+00:00,2026-08-18T12:21:00+08:00,Clementi ActiveSG Gym,open,68,68% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":68,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T04:53:49+00:00,2026-08-18T12:53:00+08:00,Clementi ActiveSG Gym,open,67,67% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":67,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T05:03:31+00:00,2026-08-18T13:03:00+08:00,Clementi ActiveSG Gym,open,65,65% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":65,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T05:17:13+00:00,2026-08-18T13:17:00+08:00,Clementi ActiveSG Gym,open,64,64% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":64,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T05:45:59+00:00,2026-08-18T13:45:00+08:00,Clementi ActiveSG Gym,open,54,54% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":54,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T05:56:22+00:00,2026-08-18T13:56:00+08:00,Clementi ActiveSG Gym,open,49,49% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":49,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T06:18:24+00:00,2026-08-18T14:18:00+08:00,Clementi ActiveSG Gym,open,43,43% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":43,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T07:05:27+00:00,2026-08-18T15:05:00+08:00,Clementi ActiveSG Gym,open,59,59% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":59,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T07:21:23+00:00,2026-08-18T15:21:00+08:00,Clementi ActiveSG Gym,open,67,67% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":67,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T07:26:38+00:00,2026-08-18T15:26:00+08:00,Clementi ActiveSG Gym,open,69,69% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":69,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T07:55:22+00:00,2026-08-18T15:55:00+08:00,Clementi ActiveSG Gym,open,72,72% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":72,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T08:04:24+00:00,2026-08-18T16:04:00+08:00,Clementi ActiveSG Gym,open,69,69% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":69,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T08:18:39+00:00,2026-08-18T16:18:00+08:00,Clementi ActiveSG Gym,open,73,73% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":73,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T08:54:03+00:00,2026-08-18T16:54:00+08:00,Clementi ActiveSG Gym,open,84,84% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":84,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T09:04:49+00:00,2026-08-18T17:04:00+08:00,Clementi ActiveSG Gym,open,79,79% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":79,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T09:18:26+00:00,2026-08-18T17:18:00+08:00,Clementi ActiveSG Gym,open,85,85% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":85,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T09:49:08+00:00,2026-08-18T17:49:00+08:00,Clementi ActiveSG Gym,open,86,86% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":86,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T09:59:24+00:00,2026-08-18T17:59:00+08:00,Clementi ActiveSG Gym,open,88,88% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":88,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T10:14:01+00:00,2026-08-18T18:14:00+08:00,Clementi ActiveSG Gym,open,91,91% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":91,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T10:47:39+00:00,2026-08-18T18:47:00+08:00,Clementi ActiveSG Gym,open,83,83% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":83,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T10:57:11+00:00,2026-08-18T18:57:00+08:00,Clementi ActiveSG Gym,open,80,80% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":80,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T11:14:55+00:00,2026-08-18T19:14:00+08:00,Clementi ActiveSG Gym,open,91,91% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":91,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T11:43:04+00:00,2026-08-18T19:43:00+08:00,Clementi ActiveSG Gym,open,87,87% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":87,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T11:52:42+00:00,2026-08-18T19:52:00+08:00,Clementi ActiveSG Gym,open,96,96% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":96,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T12:16:07+00:00,2026-08-18T20:16:00+08:00,Clementi ActiveSG Gym,open,89,89% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":89,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T13:09:14+00:00,2026-08-18T21:09:00+08:00,Clementi ActiveSG Gym,open,95,95% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":95,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T13:25:07+00:00,2026-08-18T21:25:00+08:00,Clementi ActiveSG Gym,open,78,78% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":78,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T13:32:58+00:00,2026-08-18T21:32:00+08:00,Clementi ActiveSG Gym,open,77,77% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":77,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T13:57:48+00:00,2026-08-18T21:57:00+08:00,Clementi ActiveSG Gym,open,0,0% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T14:07:38+00:00,2026-08-18T22:07:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-18T14:19:01+00:00,2026-08-18T22:19:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-18T14:53:35+00:00,2026-08-18T22:53:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-18T15:03:09+00:00,2026-08-18T23:03:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-18T15:17:15+00:00,2026-08-18T23:17:00+08:00,Clementi ActiveSG Gym,closed,,Closed,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":0,""type"":""gym"",""isClosed"":true}",api_response
2026-08-18T23:38:24+00:00,2026-08-19T07:38:00+08:00,Clementi ActiveSG Gym,open,40,40% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":40,""type"":""gym"",""isClosed"":false}",api_response
2026-08-18T23:48:59+00:00,2026-08-19T07:48:00+08:00,Clementi ActiveSG Gym,open,48,48% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":48,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T00:23:50+00:00,2026-08-19T08:23:00+08:00,Clementi ActiveSG Gym,open,48,48% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":48,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T01:53:49+00:00,2026-08-19T09:53:00+08:00,Clementi ActiveSG Gym,open,47,47% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":47,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T02:04:26+00:00,2026-08-19T10:04:00+08:00,Clementi ActiveSG Gym,open,53,53% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":53,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T02:10:31+00:00,2026-08-19T10:10:00+08:00,Clementi ActiveSG Gym,open,58,58% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":58,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T03:14:45+00:00,2026-08-19T11:14:00+08:00,Clementi ActiveSG Gym,open,68,68% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":68,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T03:26:13+00:00,2026-08-19T11:26:00+08:00,Clementi ActiveSG Gym,open,60,60% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":60,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T03:34:38+00:00,2026-08-19T11:34:00+08:00,Clementi ActiveSG Gym,open,58,58% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":58,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T04:02:04+00:00,2026-08-19T12:02:00+08:00,Clementi ActiveSG Gym,open,47,47% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":47,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T04:09:12+00:00,2026-08-19T12:09:00+08:00,Clementi ActiveSG Gym,open,48,48% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":48,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T04:22:55+00:00,2026-08-19T12:22:00+08:00,Clementi ActiveSG Gym,open,49,49% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":49,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T05:47:24+00:00,2026-08-19T13:47:00+08:00,Clementi ActiveSG Gym,open,42,42% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":42,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T05:57:32+00:00,2026-08-19T13:57:00+08:00,Clementi ActiveSG Gym,open,43,43% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":43,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T06:21:37+00:00,2026-08-19T14:21:00+08:00,Clementi ActiveSG Gym,open,52,52% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":52,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T07:22:43+00:00,2026-08-19T15:22:00+08:00,Clementi ActiveSG Gym,open,69,69% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":69,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T07:30:56+00:00,2026-08-19T15:30:00+08:00,Clementi ActiveSG Gym,open,78,78% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":78,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T07:56:26+00:00,2026-08-19T15:56:00+08:00,Clementi ActiveSG Gym,open,82,82% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":82,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T08:06:00+00:00,2026-08-19T16:05:00+08:00,Clementi ActiveSG Gym,open,73,73% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":73,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T08:20:10+00:00,2026-08-19T16:20:00+08:00,Clementi ActiveSG Gym,open,66,66% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":66,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T09:07:21+00:00,2026-08-19T17:07:00+08:00,Clementi ActiveSG Gym,open,81,81% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":81,""type"":""gym"",""isClosed"":false}",api_response
2026-08-19T09:50:50+00:00,2026-08-19T17:50:00+08:00,Clementi ActiveSG Gym,open,59,59% full,"{""id"":""EcBGtBDRSadwhso2WV0Tk"",""name"":""Clementi ActiveSG Gym"",""capacityPercentage"":59,""type"":""gym"",""isClosed"":false}",api_response
